Tempo,Teste
20.246,A
20.467,A
19.862000000000002,A
18.611,A
21.599,A
18.496,A
20.437,A
18.912,A
21.281,A
19.666000000000004,A
22.776000000000003,A
20.759,A
19.772,A
20.332,A
18.762999999999998,A
20.941000000000003,A
19.084,A
19.603,A
19.887,A
19.993000000000002,A
20.733,A
20.923000000000002,A
20.334,A
20.365,A
21.080999999999996,A
19.069000000000003,A
19.319,A
20.845,A
19.354,A
19.432000000000002,A
19.595,A
20.483,A
20.871000000000002,A
20.185,A
19.913999999999998,A
19.422,A
19.143,A
19.451999999999998,A
20.064,A
20.895,A
18.57,A
21.39,A
20.464,A
17.999000000000002,A
20.752000000000002,A
20.174,A
21.139,A
19.211,A
19.903999999999996,A
19.027,A
21.861,A
20.676,A
19.656999999999996,A
18.838,A
21.273000000000003,A
19.619,A
18.233,A
19.741,A
21.006,A
18.844,A
20.14,A
20.601,A
18.631,A
20.158,A
20.575,A
19.802999999999997,A
20.32,A
19.408,A
20.23,A
19.433,A
19.286,A
19.562,A
18.652,A
19.939,A
21.516,A
19.375,A
21.506999999999998,A
21.716,A
19.393,A
20.356,A
22.868,A
18.964,A
17.592,A
18.333,A
19.829,A
18.415,A
19.287,A
20.785,A
21.077,A
20.195999999999998,A
19.487000000000002,A
21.806,A
21.389,A
19.848,A
18.704,A
20.189,A
18.897,A
21.262,A
19.458,A
21.716,A
19.757,A
19.991999999999997,A
22.708000000000002,A
21.066000000000003,A
19.316000000000003,A
20.744,A
22.253999999999998,A
20.094,A
18.708000000000002,A
19.512,A
20.969,A
18.754,A
20.305,A
20.121,A
19.903,A
20.267,A
20.072,A
20.228,A
18.598,A
19.324,A
20.092,A
20.41,A
20.725,A
20.576999999999998,A
18.253,A
20.587,A
21.226,A
20.410999999999998,A
19.898,A
21.21,A
19.643,A
21.645000000000003,A
20.66,A
20.907000000000004,A
20.817,A
18.917,A
20.022,A
19.889,A
17.917,A
19.257,A
19.724,A
19.522,A
17.583,A
20.133,A
20.767000000000003,A
20.192,A
19.872,A
20.01,A
20.309,A
21.592,A
18.953,A
20.724,A
21.386,A
19.717,A
19.149,A
18.594,A
19.771,A
19.471,A
20.177,A
19.374,A
20.172,A
19.708000000000002,A
20.08,A
18.325,A
19.935000000000002,A
20.396,A
21.656999999999996,A
19.521,A
19.186999999999998,A
17.278,A
20.232,A
20.153,A
21.377,A
21.519,A
19.804000000000002,A
20.5,A
21.215999999999998,A
22.404000000000003,A
19.288,A
18.863,A
20.642,A
19.930999999999997,A
18.685,A
20.044999999999998,A
20.651,A
20.865000000000002,A
20.123,A
20.533,A
19.492,A
21.335,A
19.471,A
20.971,A
19.141000000000002,A
18.515,A
19.976,A
18.307000000000002,A
20.903000000000002,A
20.233,A
21.345,A
19.948999999999998,A
19.984,A
21.607000000000003,A
20.046,A
19.905,A
19.427,A
19.725,A
19.433,A
21.391,A
18.776000000000003,A
19.646,A
18.07,A
20.364,A
20.082,A
20.721,A
19.673000000000002,A
18.944000000000003,A
19.811,A
19.863,A
18.965,A
21.239,A
20.971,A
20.058,A
20.063,A
18.46,A
20.761,A
20.655,A
18.825,A
21.159,A
20.345,A
20.349,A
18.785,A
20.292,A
18.726,A
19.048000000000002,A
19.011000000000003,A
22.348999999999997,A
19.942999999999998,A
21.877,A
20.583,A
19.809,A
20.355,A
18.4,A
19.315,A
19.729,A
20.348,A
19.045,A
19.027,A
20.969,A
19.311,A
19.34,A
20.755,A
17.812,A
20.436,A
20.429000000000002,A
20.038,A
20.412,A
20.338,A
20.351,A
21.299,A
20.712000000000003,A
20.831,A
21.048,A
20.562,A
19.073999999999998,A
21.283,A
20.369,A
21.133,A
20.68,A
20.688000000000002,A
19.750999999999998,A
19.976,A
20.207,A
20.93,A
21.362,A
20.229,A
19.89,A
22.131999999999998,A
18.095000000000002,A
19.746000000000002,A
19.663,A
19.456,A
21.509999999999998,A
20.468999999999998,A
19.596,A
22.203,A
21.666,A
17.773,A
19.559,A
20.567,A
17.313000000000002,A
17.308,A
21.586999999999996,A
20.576,A
20.278,A
21.034,A
18.106,A
21.401,A
20.611,A
21.325000000000003,A
20.098,A
19.37,A
19.37,A
20.267,A
21.038,A
21.061,A
19.494,A
19.766,A
20.83,A
20.525000000000002,A
21.038,A
21.404,A
19.48,A
20.233999999999998,A
22.228,A
19.436,A
18.924999999999997,A
18.979,A
18.186999999999998,A
21.812,A
19.381999999999998,A
20.054000000000002,A
20.116,A
19.685,A
21.028000000000002,A
19.134,A
19.061,A
19.378,A
18.732,A
20.05,A
21.258000000000003,A
17.833,A
20.379,A
21.046,A
20.002,A
19.514000000000003,A
18.884,A
19.516,A
18.791,A
21.52,A
18.94,A
19.819,A
18.758000000000003,A
19.052,A
19.701999999999998,A
19.498,A
19.065,A
22.055,A
21.802,A
21.46,A
19.862,A
20.119999999999997,A
19.599000000000004,A
20.602,A
19.926000000000002,A
20.936,A
20.349,A
20.293999999999997,A
21.138,A
18.362000000000002,A
20.042,A
21.028,A
20.216,A
20.831,A
20.78,A
21.303,A
18.438000000000002,A
19.25,A
21.521,A
19.271,A
20.499000000000002,A
22.781,A
17.945,A
20.678,A
20.04,A
19.903000000000002,A
17.741,A
20.727999999999998,A
20.002000000000002,A
19.819,A
20.146,A
20.687,A
20.641000000000002,A
18.451,A
18.447,A
20.628,A
18.554000000000002,A
20.247999999999998,A
19.908,A
19.288,A
19.997,A
18.954,A
19.685000000000002,A
22.665999999999997,A
20.705000000000002,A
20.244,A
22.575,A
19.214,A
20.774,A
19.723,A
18.642,A
19.732999999999997,A
20.095,A
18.162999999999997,A
18.42,A
19.335,A
19.358,A
19.288,A
20.381,A
20.394,A
19.766000000000002,A
18.404,A
19.525,A
19.429000000000002,A
20.174999999999997,A
20.36,A
20.172,A
19.727,A
18.45,A
21.3,A
18.394,A
20.818,A
18.796,A
22.383000000000003,A
18.35,A
19.387999999999998,A
19.105999999999998,A
21.089,A
19.372,A
20.548,A
20.92,A
18.947,A
19.817999999999998,A
19.974000000000004,A
19.217,A
22.92,A
21.018,A
21.658,A
21.301000000000002,A
20.786,A
19.227,A
22.173000000000002,A
21.008,A
20.252,A
19.711,A
19.352,A
19.725,A
20.634999999999998,A
20.933,A
19.68,A
18.674,A
21.677000000000003,A
21.05,A
20.138,A
18.156,A
18.777,A
18.975,A
21.121000000000002,A
19.57,A
19.218,A
20.45,A
21.474999999999998,A
18.601,A
19.956,A
19.92,A
20.823999999999998,A
19.626,A
18.189,A
19.191,A
19.914,A
21.404,A
20.159999999999997,A
19.479,A
20.308999999999997,A
20.738,A
19.910000000000004,A
19.135,A
19.558,A
20.453,A
19.266,A
20.948,A
19.967,A
19.944000000000003,A
20.011,A
20.213,A
19.414,A
19.502000000000002,A
20.46,A
19.506,A
18.316000000000003,A
19.681,A
18.648,A
19.799,A
20.386000000000003,A
23.27,A
21.125999999999998,A
17.969,A
20.216,A
21.205,A
20.501,A
20.505000000000003,A
20.525,A
19.061999999999998,A
19.397000000000002,A
19.703,A
20.406,A
19.356,A
20.521,A
21.079,A
20.219,A
20.135,A
21.402,A
21.511,A
19.677000000000003,A
19.395999999999997,A
20.689999999999998,A
21.37,A
18.936999999999998,A
19.703000000000003,A
19.262,A
20.197,A
21.403,A
18.782,A
19.581,A
18.394,A
19.671,A
19.745,A
20.247999999999998,A
21.719,A
19.005000000000003,A
21.051,A
19.523,A
21.596,A
20.417,A
19.624,A
19.947000000000003,A
19.852,A
20.936999999999998,A
19.688,A
20.089,A
20.325999999999997,A
21.265,A
18.477,A
19.205,A
21.200000000000003,A
19.944,A
20.24,A
19.41,A
20.519,A
19.732999999999997,A
17.685000000000002,A
18.958000000000002,A
20.204,A
20.271,A
20.878,A
19.741,A
20.349,A
19.709,A
18.965,A
20.369,A
21.144,A
17.128,A
19.569,A
18.965,A
20.85,A
18.958,A
19.368000000000002,A
21.119000000000003,A
22.541,A
19.015,A
19.451,A
20.361,A
19.607,A
20.012,A
19.258,A
20.247,A
19.625,A
20.711,A
19.655,A
19.709,A
20.386,A
21.841,A
19.034,A
20.788,A
19.380000000000003,A
20.221,A
19.52,A
21.875,A
21.164,A
18.652,A
20.31,A
19.215,A
19.568,A
20.763,A
21.237000000000002,A
19.487000000000002,A
20.822,A
19.688,A
20.070999999999998,A
21.671,A
17.762,A
21.006000000000004,A
20.592,A
21.219,A
18.208,A
19.959,A
17.924999999999997,A
19.234,A
19.557,A
19.398,A
19.557000000000002,A
21.856,A
20.482,A
20.262999999999998,A
18.624,A
19.089000000000002,A
17.354999999999997,A
21.074,A
20.556,A
18.858999999999998,A
20.362000000000002,A
19.506,A
19.994,A
19.468999999999998,A
21.985,A
21.942999999999998,A
22.082,A
21.518,A
19.273,A
18.802,A
19.509,A
17.415,A
18.887,A
20.698999999999998,A
20.009,A
20.55,A
19.976,A
23.152,A
21.134,A
20.448999999999998,A
20.379,A
20.023999999999997,A
20.176000000000002,A
20.987000000000002,A
20.943,A
20.271,A
19.081,A
20.339,A
21.987,A
20.643,A
20.57,A
20.754,A
18.721,A
20.384,A
20.134999999999998,A
20.211,A
19.761,A
19.479,A
19.418,A
19.522,A
20.052,A
20.178,A
18.4,A
20.003,A
18.27,A
19.304000000000002,A
19.59,A
18.426000000000002,A
19.945999999999998,A
19.675,A
20.5,A
20.284,A
20.719,A
17.99,A
20.528,A
20.154999999999998,A
18.727999999999998,A
21.253,A
19.281,A
18.827,A
19.323,A
20.491,A
19.347,A
21.378999999999998,A
20.358999999999998,A
19.206,A
19.606,A
21.774,A
22.553000000000004,A
20.087,A
17.966,A
19.924,A
20.209000000000003,A
19.186,A
21.445,A
20.33,A
20.788,A
18.255000000000003,A
19.875999999999998,A
20.962,A
17.981,A
20.744999999999997,A
20.192,A
18.102999999999998,A
18.822,A
20.178,A
21.861,A
20.801000000000002,A
20.009,A
20.109,A
20.976000000000003,A
19.557000000000002,A
20.407,A
19.632,A
19.784000000000002,A
20.558,A
19.102,A
20.064,A
19.625999999999998,A
19.740000000000002,A
21.545,A
19.113,A
19.311,A
19.067,A
21.411,A
18.527,A
22.287999999999997,A
20.046,A
21.61,A
21.866,A
20.596,A
19.361,A
19.926000000000002,A
18.613,A
21.130000000000003,A
18.994,A
19.774,A
20.028,A
20.282,A
18.499000000000002,A
18.218999999999998,A
20.195999999999998,A
17.625999999999998,A
19.573999999999998,A
19.302,A
19.354,A
20.503,A
21.717000000000002,A
22.134999999999998,A
19.169,A
18.795,A
19.603,A
18.989,A
21.279,A
19.87,A
19.825,A
18.914,A
18.610999999999997,A
18.912000000000003,A
20.892,A
20.513,A
19.178,A
19.939,A
19.785999999999998,A
19.608999999999998,A
19.251,A
21.044,A
20.014,A
21.177,A
18.861,A
19.343,A
18.822,A
20.283,A
18.427,A
21.32,A
19.414,A
21.070999999999998,A
20.919,A
20.19,A
21.047,A
20.342,A
21.357,A
19.873999999999995,A
19.497,A
18.733,A
20.428,A
17.683,A
19.204,A
19.564,A
21.088,A
19.85,A
20.645000000000003,A
21.467999999999996,A
19.861,A
19.618000000000002,A
20.089999999999996,A
19.037,A
21.588,A
18.918,A
18.945999999999998,A
20.366,A
19.346,A
20.745,A
20.558,A
21.516000000000002,A
19.874,A
18.487000000000002,A
20.634,A
19.908,A
21.035,A
19.256,A
21.003,A
20.841,A
20.627,A
20.006,A
20.01,A
18.708,A
18.381999999999998,A
20.753,A
20.250999999999998,A
18.909,A
19.470000000000002,A
21.163,A
20.583999999999996,A
19.534,A
22.061,A
20.394000000000002,A
20.493,A
19.165000000000003,A
21.283,A
19.051000000000002,A
21.952,A
20.918000000000003,A
19.595,A
20.516,A
19.485999999999997,A
19.591,A
20.728,A
19.398,A
22.351,A
18.959,A
19.074,A
21.089,A
18.42,A
19.726,A
18.457,A
20.351,A
18.619,A
19.645,A
18.357,A
21.377000000000002,A
20.155,A
19.075,A
19.293,A
20.033,A
19.459000000000003,A
20.445999999999998,A
19.787999999999997,A
18.72,A
21.801,A
20.206,A
21.339,A
18.642,A
21.025,A
18.909,A
19.921,A
20.392,A
19.406,A
21.871,A
18.82,A
19.774,A
19.984,A
19.980999999999998,A
18.983,A
20.592,A
20.164,A
19.171,A
20.248,A
20.816000000000003,A
19.557000000000002,A
20.181,A
19.473,A
19.063,A
20.067,A
22.796,A
19.737,A
20.503,A
18.857,A
19.526,A
20.064,A
19.775000000000002,A
18.522,A
19.845,A
18.112000000000002,A
18.512,A
20.455,A
20.717,A
20.826,A
19.042,A
19.041,A
18.883000000000003,A
19.554,A
17.897000000000002,A
20.338,A
17.491,A
21.436,A
16.823,A
19.831,A
19.544999999999998,A
20.075,A
19.786,A
20.661,A
20.134999999999998,A
20.161,A
19.816000000000003,A
19.911,A
20.34,A
20.502000000000002,A
19.735999999999997,A
21.546,A
19.179000000000002,A
19.841,A
19.484,A
20.326999999999998,A
19.985999999999997,A
22.032999999999998,A
19.636,A
22.814,A
20.286,A
19.613,A
19.752,A
20.353,A
22.756000000000004,A
20.422,A
19.657,A
19.96,A
22.355999999999998,A
20.168,A
20.046,A
19.601,A
19.573,A
21.027,A
19.105,A
19.813000000000002,A
19.842000000000002,A
20.743,A
19.992,A
20.317,A
19.323999999999998,A
18.927,A
19.749,A
19.058,A
20.563000000000002,A
19.465,A
19.425,A
20.290999999999997,A
18.271,A
18.948,A
19.348999999999997,A
21.023,A
20.143,A
21.047,A
19.279,A
21.336,A
20.578,A
18.901999999999997,A
19.545,A
21.206000000000003,A
20.034000000000002,A
19.225,A
19.223,A
18.691,A
19.697,A
19.469,A
21.156,A
20.846,A
18.000999999999998,A
20.935000000000002,A
19.029000000000003,A
20.677,A
20.857,A
20.469,A
18.674,A
19.722,A
21.118,A
21.03,A
19.46,A
20.683,A
20.119,A
21.017000000000003,A
19.841,A
19.349999999999998,A
17.712,A
20.767,A
18.806,A
19.659,A
20.216,A
20.738,A
20.099999999999998,A
18.235999999999997,A
20.666999999999998,A
22.023,A
19.362000000000002,A
19.547,A
19.919999999999998,A
20.573,A
19.962,A
18.555999999999997,A
18.926000000000002,A
17.51,A
20.509,A
19.868,A
20.649,A
20.348,A
19.857,A
21.687,A
19.906,A
19.631999999999998,A
20.969,A
21.089999999999996,A
19.698999999999998,A
20.119000000000003,A
19.69,A
18.687,A
19.944,A
19.996000000000002,A
20.881,A
20.697000000000003,A
21.025999999999996,A
19.933,A
20.401,A
19.769,A
19.359,A
20.221,A
20.531999999999996,A
20.032,A
19.651,A
20.503,A
21.241999999999997,A
20.909999999999997,A
19.576999999999998,A
19.815,A
20.279,A
20.572000000000003,A
18.150000000000002,A
20.181,A
20.531,A
19.448999999999998,A
18.464000000000002,A
20.781,A
19.52,A
19.859,A
19.739,A
20.479,A
20.798,A
21.006,A
19.016,A
20.489,A
19.522,A
21.062,A
20.401,A
19.843999999999998,A
19.999000000000002,A
20.301000000000002,A
22.188000000000002,A
20.173,A
18.742,A
19.235999999999997,A
19.527,A
20.061,A
19.75,A
22.128999999999998,A
19.727999999999998,A
19.585,A
18.933,A
21.137,A
20.508,A
20.538,A
19.514,A
20.031000000000002,A
19.134,A
18.086,A
20.258000000000003,A
19.401000000000003,A
19.680000000000003,A
18.467,A
19.38,A
18.996,A
21.084,A
19.810000000000002,A
20.685000000000002,A
21.578000000000003,A
18.791999999999998,A
20.387,A
21.151,A
18.555,A
19.04,A
18.663999999999998,A
19.033,A
19.588,A
20.325,A
18.706,A
20.418,A
20.497,A
18.422,A
19.482,A
19.429000000000002,A
19.750999999999998,A
21.102999999999998,A
20.57,A
18.531,A
20.028,A
21.039,A
17.977,A
19.567,A
21.355999999999998,A
20.088,A
18.376,A
20.484,A
20.002000000000002,A
18.642,A
19.454,A
19.543,A
19.811,A
20.139,A
20.144,A
19.585,A
17.999000000000002,A
19.932000000000002,A
20.555,A
20.144,A
18.114,A
19.596,A
18.159,A
20.624,A
18.546,A
20.163999999999998,A
20.152,A
21.326,A
18.458,A
19.229,A
19.832,A
19.772,A
19.279,A
19.502000000000002,A
19.735,A
20.991,A
17.935,A
19.115000000000002,A
20.284,A
19.579,A
22.166999999999998,A
19.009999999999998,A
20.612000000000002,A
20.639,A
18.643,A
18.851999999999997,A
19.559,A
20.405,A
21.729,A
18.571,A
19.826,A
18.672,A
19.576,A
20.828,A
19.836,A
21.076999999999998,A
20.09,A
21.375,A
20.896,A
20.480999999999998,A
18.475,A
20.662,A
20.183,A
18.528,A
20.242,A
20.026,A
20.098,A
20.749,A
21.154,A
19.555999999999997,A
21.459,A
18.073,A
20.826999999999998,A
20.098999999999997,A
19.213,A
19.533,A
19.697,A
19.458,A
19.084,A
20.160999999999998,A
21.354,A
19.543,A
20.358999999999998,A
20.805,A
18.871,A
19.338,A
18.5,A
20.145,A
19.399,A
19.704,A
22.367,A
18.67,A
19.211,A
18.116,A
20.006,A
18.979,A
20.802999999999997,A
19.668000000000003,A
20.412,A
18.480999999999998,A
21.168000000000003,A
20.188,A
19.932,A
19.842,A
21.584,A
18.564,A
19.984,A
18.680999999999997,A
18.672,A
20.189999999999998,A
19.873,A
18.878,A
20.776,A
20.062,A
19.326,A
21.171,A
20.011000000000003,A
21.22,A
19.075,A
18.976,A
19.01,A
20.105999999999998,A
20.029,A
20.689999999999998,A
20.605,A
18.148,A
21.558000000000003,A
19.822999999999997,A
20.519,A
20.177,A
20.07,A
19.576,A
19.868000000000002,A
21.798,A
20.180999999999997,A
21.085,A
20.42,A
18.509,A
20.177,A
20.844,A
21.307000000000002,A
20.493000000000002,A
19.857,A
20.472,A
19.528,A
19.784,A
19.862000000000002,A
20.898999999999997,A
19.005,A
20.596,A
18.954,A
19.473,A
20.980999999999998,A
20.929,A
21.893,A
20.231,A
20.022,A
20.689,A
23.498000000000005,A
19.81,A
20.540999999999997,A
21.069,A
20.617,A
20.484,A
19.982,A
19.572,A
18.907,A
18.001,A
20.514,A
19.692999999999998,A
22.605000000000004,A
21.337999999999997,A
20.852999999999998,A
20.249,A
20.498,A
19.819000000000003,A
21.455,A
19.830000000000002,A
21.144,A
21.069,A
20.219,A
20.806,A
20.235,A
19.235,A
20.077,A
18.313000000000002,A
18.719,A
19.761,A
19.622,A
20.930999999999997,A
18.846,A
19.562,A
18.714,A
19.962,A
19.279,A
18.589000000000002,A
19.342,A
20.64,A
19.876,A
22.193,A
20.186999999999998,A
19.105999999999998,A
18.671,A
20.013,A
17.62,A
20.012999999999998,A
18.764,A
19.881999999999998,A
19.547,A
18.618,A
19.281999999999996,A
19.677999999999997,A
19.222,A
19.645999999999997,A
20.887999999999998,A
19.894,A
19.611,A
21.294,A
20.588,A
19.071,A
20.904,A
22.366,A
18.955,A
20.126,A
19.933,A
17.720000000000002,A
19.954,A
20.928,A
19.752000000000002,A
22.144000000000002,A
19.473,A
19.817999999999998,A
19.595,A
19.439999999999998,A
18.798000000000002,A
21.837,A
19.27,A
20.976,A
20.419,A
19.689,A
19.28,A
19.747,A
18.676,A
19.692,A
21.15,A
20.579,A
19.676000000000002,A
20.473,A
20.701999999999998,A
19.225,A
19.724,A
19.07,A
20.996,A
20.183,A
21.514,A
20.086,A
19.375,A
18.341,A
18.482999999999997,A
19.293,A
18.646,A
18.176,A
20.306,A
19.701,A
19.884999999999998,A
20.049000000000003,A
21.409999999999997,A
20.141,A
20.480999999999998,A
20.272000000000002,A
20.953000000000003,A
18.208,A
20.325000000000003,A
18.560000000000002,A
21.958,A
22.589999999999996,A
19.217,A
20.256999999999998,A
20.406,A
20.492,A
19.619,A
20.366999999999997,A
20.32,A
18.855,A
19.429000000000002,A
21.216,A
20.791999999999998,A
19.259,A
21.402,A
21.563000000000002,A
19.842,A
20.74,A
18.747,A
19.09,A
18.820999999999998,A
21.856,A
20.461,A
19.198999999999998,A
19.842,A
20.563,A
20.812,A
18.685000000000002,A
18.520999999999997,A
20.766,A
19.938,A
20.832,A
20.272,A
18.747,A
19.984,A
20.561,A
20.424999999999997,A
19.192,A
20.391,A
19.761,A
21.243000000000002,A
19.884,A
21.144,A
20.805999999999997,A
19.793,A
19.979,A
19.788,A
19.272000000000002,A
19.162,A
17.798000000000002,A
20.208,A
19.885,A
20.451999999999998,A
20.645,A
20.580000000000002,A
20.785,A
19.986,A
20.132,A
17.55,A
20.073,A
19.305999999999997,A
21.104,A
19.509999999999998,A
18.947,A
21.755,A
17.608,A
23.654,A
20.897,A
19.75,A
21.003999999999998,A
19.808,A
20.653,A
21.225,A
20.511,A
17.811,A
20.183,A
18.833,A
19.859,A
20.256,A
20.080000000000002,A
19.984,A
20.237,A
18.692999999999998,A
21.101,A
19.525,A
21.001,A
20.024,A
19.474,A
19.307000000000002,A
20.133000000000003,A
21.259999999999998,A
19.814,A
19.992,A
20.794000000000004,A
19.381999999999998,A
21.883000000000003,A
20.697,A
20.528,A
21.130000000000003,A
19.737000000000002,A
21.454,A
20.039,A
22.628,A
19.756,A
21.078000000000003,A
19.67,A
19.798000000000002,A
21.09,A
21.859,A
18.654,A
20.466,A
19.315,A
21.663999999999998,A
18.679000000000002,A
19.357,A
18.744,A
20.084000000000003,A
20.375999999999998,A
19.939,A
19.971999999999998,A
19.17,A
20.715,A
18.384,A
19.235,A
20.362000000000002,A
19.343000000000004,A
22.718000000000004,A
19.305,A
19.251,A
19.180999999999997,A
20.866999999999997,A
21.354,A
21.9,A
18.663,A
18.733999999999998,A
19.926,A
19.524,A
19.083,A
22.365,A
20.748,A
21.186,A
19.672,A
19.907,A
21.363,A
19.004999999999995,A
20.785,A
17.842,A
17.753999999999998,A
19.837,A
18.910000000000004,A
20.037,A
21.773,A
19.756999999999998,A
20.703000000000003,A
19.52,A
20.362000000000002,A
19.504,A
19.789,A
21.07,A
21.19,A
20.080000000000002,A
20.508000000000003,A
19.704,A
20.750999999999998,A
19.831,A
19.662999999999997,A
20.054,A
19.418,A
18.863,A
19.375,A
19.368,A
18.822,A
19.547,A
19.996000000000002,A
20.632,A
19.405,A
18.704,A
18.435000000000002,A
20.159,A
19.106,A
19.15,A
20.3,A
19.55,A
19.994,A
19.672,A
20.684,A
19.853,A
19.308,A
19.663999999999998,A
20.660000000000004,A
19.860000000000003,A
18.526,A
19.897000000000002,A
19.966,A
20.984,A
21.564,A
21.116999999999997,A
21.246,A
19.083000000000002,A
19.457,A
22.09,A
23.18,A
20.326999999999998,A
20.643,A
19.212000000000003,A
20.985,A
21.189,A
19.409,A
19.91,A
19.721,A
21.847,A
18.325000000000003,A
18.848,A
18.323,A
18.66,A
18.493000000000002,A
21.372,A
20.073,A
19.348999999999997,A
19.754,A
20.612000000000002,A
20.09,A
19.002000000000002,A
22.201999999999998,A
18.802999999999997,A
19.027,A
20.555,A
19.069,A
19.476999999999997,A
21.465,A
20.965,A
18.91,A
19.386999999999997,A
19.597,A
20.761000000000003,A
18.97,A
19.646,A
21.755,A
20.922,A
20.728,A
20.445,A
20.017,A
19.718,A
21.0,A
19.122,A
20.398000000000003,A
20.992,A
21.093,A
19.339,A
19.794,A
19.087,A
20.567,A
19.552,A
19.469,A
21.871000000000002,A
18.505000000000003,A
18.605,A
19.169,A
17.961,A
20.736,A
18.964,A
21.046999999999997,A
19.441,A
19.978,A
18.589999999999996,A
20.146,A
18.601,A
19.417,A
19.598,A
20.32,A
21.185,A
19.806,A
21.475,A
18.873,A
19.349,A
19.996,A
20.048000000000002,A
21.073999999999998,A
21.396,A
19.864,A
20.255,A
22.257,A
20.24,A
21.161,A
20.881999999999998,A
19.018,A
20.443,A
20.77,A
19.541,A
21.757,A
20.838,A
21.112000000000002,A
18.727,A
19.549,A
20.084,A
19.248,A
19.942,A
18.774,A
19.702,A
18.511,A
19.579,A
19.448,A
21.476,A
18.827,A
21.155,A
21.4,A
20.512999999999998,A
19.942,A
19.403,A
20.223,A
18.962,A
18.645,A
23.063000000000002,A
20.789,A
20.171,A
18.645,A
19.765,A
19.796,A
22.272000000000002,A
20.041,A
19.597,A
21.797,A
19.843000000000004,A
20.09,A
20.177,A
21.930999999999997,A
19.934,A
20.269,A
22.298000000000002,A
19.774,A
20.262999999999998,A
20.929,A
19.478,A
20.386,A
21.627,A
20.229,A
20.448,A
20.099,A
19.723,A
20.808,A
19.692,A
19.200000000000003,A
20.82,A
21.182000000000002,A
21.402,A
19.853,A
19.445,A
19.320999999999998,A
19.657,A
21.138,A
20.025,A
19.479,A
19.501,A
18.928,A
20.669999999999998,A
19.143,A
19.174,A
19.639,A
20.791,A
20.767999999999997,A
19.373,A
20.637999999999998,A
19.756999999999998,A
21.459999999999997,A
20.023,A
20.178,A
19.832,A
20.351,A
18.82,A
20.168,A
18.397,A
19.163999999999998,A
20.714,A
20.575,A
19.587,A
19.04,A
21.953,A
19.197,A
20.908,A
19.171,A
17.841,A
20.097,A
19.909,A
22.6,A
20.461,A
20.074,A
19.150999999999996,A
19.5,A
19.028000000000002,A
20.235999999999997,A
18.352999999999998,A
21.052,A
20.366999999999997,A
19.740000000000002,A
18.815,A
20.482,A
19.093,A
19.205,A
19.454,A
21.125,A
20.091,A
20.362000000000002,A
19.401,A
17.992,A
18.353,A
19.093999999999998,A
20.338,A
17.787,A
20.287000000000003,A
19.784,A
19.596,A
19.867,A
18.182000000000002,A
18.880000000000003,A
20.308,A
19.471,A
21.817999999999998,A
18.634,A
20.915,A
19.104,A
20.642,A
19.579,A
20.476000000000003,A
21.36,A
20.379,A
19.026,A
18.657,A
19.025,A
20.477999999999998,A
19.541999999999998,A
20.634999999999998,A
19.214,A
20.926,A
20.516,A
20.185,A
20.425,A
20.826999999999998,A
20.75,A
20.085,A
19.897000000000002,A
20.755000000000003,A
20.814999999999998,A
19.904,A
19.517000000000003,A
20.198,A
20.136,A
20.136,A
19.311,A
20.085,A
20.346,A
20.543,A
19.825,A
20.156999999999996,A
20.764,A
19.382,A
19.539,A
19.339,A
19.261,A
20.672,A
19.938,A
20.014,A
18.987000000000002,A
19.798000000000002,A
20.473,A
21.323,A
18.319,A
21.927000000000003,A
18.266000000000002,A
21.298000000000002,A
18.919,A
20.94,A
19.490000000000002,A
19.817999999999998,A
20.669,A
21.375,A
20.139,A
21.236,A
19.022,A
20.198999999999998,A
19.353,A
19.82,A
17.651000000000003,A
20.827,A
19.112000000000002,A
20.687,A
21.319000000000003,A
18.994,A
20.381,A
21.436,A
21.397,A
20.095,A
18.105,A
20.893,A
19.373,A
21.29,A
19.806,A
18.321,A
19.501,A
19.908,A
19.593999999999998,A
20.137,A
18.813000000000002,A
21.134999999999998,A
19.525,A
19.681,A
19.787999999999997,A
18.628,A
20.346,A
20.904,A
19.930999999999997,A
19.021,A
19.226000000000003,A
19.31,A
20.131,A
18.491000000000003,A
21.824,A
20.679000000000002,A
22.379,A
19.133000000000003,A
19.439,A
18.553,A
21.232,A
20.0,A
18.755000000000003,A
21.052,A
20.306,A
18.918,A
18.778000000000002,A
21.295,A
18.727,A
19.115000000000002,A
21.163,A
19.623,A
19.372,A
18.57,A
20.075,A
20.524,A
20.149,A
20.241,A
20.297,A
19.573999999999998,A
19.271,A
19.558,A
20.11,A
19.347,A
19.014,A
20.052999999999997,A
20.864,A
19.741,A
20.141,A
22.133999999999997,A
19.694000000000003,A
21.409000000000002,A
19.165999999999997,A
19.171,A
18.441,A
19.968,A
20.399,A
19.301000000000002,A
20.813000000000002,A
20.427,A
18.997999999999998,A
21.204,A
21.185000000000002,A
20.277,A
20.287,A
17.736,A
21.783,A
20.726,A
19.695,A
20.431,A
20.293,A
19.163,A
20.259,A
19.676000000000002,A
21.916000000000004,A
19.951,A
19.78,A
19.833,A
21.025,A
19.293999999999997,A
19.741999999999997,A
20.835,A
18.634,A
20.567,A
19.933,A
19.402,A
21.403,A
19.107,A
19.851,A
18.424,A
21.869,A
19.871,A
19.575,A
19.601,A
19.497,A
18.368000000000002,A
20.999000000000002,A
21.689,A
19.508000000000003,A
18.826999999999998,A
